// Banco de Dados de Quests
//
// Estrutura do Banco de Dados :
// Quest ID,Time Limit,Target1,Val1,Target2,Val2,Target3,Val3,Quest Title
// Traduzido de acordo com o questid2display do bRO [Asus]
//
12044,0,0,0,0,0,0,0,"Soothing a crying child 1"
12045,0,0,0,0,0,0,0,"Soothing a crying child 2"
12046,0,0,0,0,0,0,0,"Soothing a crying child 3"
12047,0,0,0,0,0,0,0,"Soothing a crying child 4"
12048,0,0,0,0,0,0,0,"Soothing a crying child 5"
12049,0,0,0,0,0,0,0,"Job Quest 1 - Rogue"
12050,0,0,0,0,0,0,0,"Job Quest 2 - Rogue"
12051,0,0,0,0,0,0,0,"Job Quest 3 - Rogue"
12052,0,0,0,0,0,0,0,"Job Quest 4 - Rogue"
12053,0,0,0,0,0,0,0,"Job Quest 5 - Rogue"
12054,0,0,0,0,0,0,0,"Job Quest 6 - Rogue"
12055,0,0,0,0,0,0,0,"Job Quest - Assassin"
12056,0,0,0,0,0,0,0,"Job Quest - Assassin"
12057,0,0,0,0,0,0,0,"Pass to the Lab"
12058,0,0,0,0,0,0,0,"Admission Restricted to the 102 Tower"
12059,9600,0,0,0,0,0,0,"Orc's Memory Time Limit"
12060,86400,0,0,0,0,0,0,"Today's Fishing Closed"
12061,0,0,0,0,0,0,0,"Concentration"
12062,86400,0,0,0,0,0,0,"Today's Mining Closed"
12070,0,0,0,0,0,0,0,"Limited time for enter"
//
16000,0,0,0,0,0,0,0,"Metz Brayde's Notice"
16001,0,0,0,0,0,0,0,"First examination"
16002,0,0,0,0,0,0,0,"Fetching Items for Arian -1"
16003,0,0,0,0,0,0,0,"Fetching Items for Arian -2"
16004,0,0,0,0,0,0,0,"Fetching Items for Arian -3"
16005,0,0,0,0,0,0,0,"Fetching Items for Arian -4"
16006,0,0,0,0,0,0,0,"Fetching Items for Arian -5"
16007,0,0,0,0,0,0,0,"Fetching Items for Arian -6"
16008,0,0,0,0,0,0,0,"Quiz time!"
16009,0,0,0,0,0,0,0,"Quiz time!"
16010,0,0,0,0,0,0,0,"Daewoon's Test"
16011,0,0,0,0,0,0,0,"Sir Jore's Test"
16012,0,0,0,0,0,0,0,"Sir Jore's Materials"
16013,0,0,0,0,0,0,0,"The Stone of Sage"
16014,0,0,0,0,0,0,0,"The Stone of Sage"
16015,0,0,0,0,0,0,0,"Lady Jesqurienne"
16016,0,0,0,0,0,0,0,"Jesquerinne's Quiz Challenge"
16017,0,0,0,0,0,0,0,"Failed Quiz Challenge"
16018,0,0,0,0,0,0,0,"Quiz Challenge Triumph"
16019,0,0,0,0,0,0,0,"Search for Dearles"
16020,0,0,0,0,0,0,0,"Dearles' Test"
16021,0,0,0,0,0,0,0,"Test of Appreciation"
16022,0,0,0,0,0,0,0,"Dearles' Test Part Two"
16023,0,0,0,0,0,0,0,"Rhythm Test Passed"
16024,0,0,0,0,0,0,0,"Find Bakerlan"
16025,0,0,0,0,0,0,0,"Bakerlan's delivery"
16026,0,0,0,0,0,0,0,"Mahatra's delivery"
16027,0,0,0,0,0,0,0,"Bakerlan's Receipt"
16028,0,0,0,0,0,0,0,"Find Seylin"
16029,0,0,0,0,0,0,0,"Vigorgra Medicine"
16030,0,0,0,0,0,0,0,"Vigorgra Ingredients"
16031,0,0,0,0,0,0,0,"Vigorgra Ingredients"
16032,0,0,0,0,0,0,0,"Seylin's Request"
16033,0,0,0,0,0,0,0,"Back to Seylin"
16034,0,0,0,0,0,0,0,"Back to Mahatra"
16035,0,0,0,0,0,0,0,"Report to Bakerlan"
16036,0,0,0,0,0,0,0,"The last Crumb"
16037,0,0,0,0,0,0,0,"Finding Engel Howard"
16038,0,0,0,0,0,0,0,"Liana's Letter"
16039,0,0,0,0,0,0,0,"Combining the Starlight"
16040,0,0,0,0,0,0,0,"Letter to Engel's Family"
16041,0,0,0,0,0,0,0,"Talk to Liana"
16042,0,0,0,0,0,0,0,"Sobbing Starlight Progress"
16043,0,0,0,0,0,0,0,"Restored Sobbing Starlight"
16044,0,0,0,0,0,0,0,"Combining the Starlight"
16045,0,0,0,0,0,0,0,"Starlight message"
16046,0,0,0,0,0,0,0,"The man in Umbala"
16047,0,0,0,0,0,0,0,"Into the Tree"
16048,0,0,0,0,0,0,0,"Ancient Papers"
16049,0,0,0,0,0,0,0,"Record of Ancient Language"
16050,0,0,0,0,0,0,0,"The Fastidious Old Man"
16051,0,0,0,0,0,0,0,"Blurry Vision"
16052,0,0,0,0,0,0,0,"Translating the Document"
16053,0,0,0,0,0,0,0,"Translated Ancient Language"
16054,0,0,0,0,0,0,0,"Where the rejected live"
16055,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16056,0,0,0,0,0,0,0,"Removed Curse"
16057,0,0,0,0,0,0,0,"Meeting the witch"
16058,0,0,0,0,0,0,0,"Wing Of Crow"
16059,0,0,0,0,0,0,0,"Wing Of Crow"
16060,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16061,0,0,0,0,0,0,0,"Bard in Niflheim"
16062,0,0,0,0,0,0,0,"Gen of Niflheim"
16063,0,0,0,0,0,0,0,"The Witch's Aid"
16064,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16065,0,0,0,0,0,0,0,"The Queen's Symbol"
16066,0,0,0,0,0,0,0,"Knowledge of the Symbol"
16067,0,0,0,0,0,0,0,"Knowledge of Asgard"
16068,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16069,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16070,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16071,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16072,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16073,0,0,0,0,0,0,0,"Agrboda's Soul"
16074,0,0,0,0,0,0,0,"Symbol of the Nine Realms"
16075,0,0,0,0,0,0,0,"Serin's Ambitions"
16076,0,0,0,0,0,0,0,"Witch's Tonic"
16077,0,0,0,0,0,0,0,"Serin's Release"
16078,0,0,0,0,0,0,0,"Visit with Lady Hell"
16079,0,0,0,0,0,0,0,"The Sign"
16080,0,0,0,0,0,0,0,"Dark Lord's return"
16081,0,0,0,0,0,0,0,"Serin's Ambitions"
16082,0,0,0,0,0,0,0,"Dark Lord's return"
16083,0,0,0,0,0,0,0,"Serin's Realization"
16084,0,0,0,0,0,0,0,"The Sign"
16085,0,0,0,0,0,0,0,"The Sign"
16100,0,0,0,0,0,0,0,"Limberg's Request"
16101,0,0,0,0,0,0,0,"TPS Report"
16102,0,0,0,0,0,0,0,"TPS Report"
16103,0,0,0,0,0,0,0,"TPS Report"
16104,0,0,0,0,0,0,0,"Crack in the Wall"
16105,0,0,0,0,0,0,0,"The Empty Lava Tube"
//
17000,0,0,0,0,0,0,0,"Meet with Father Bamph"
17001,0,0,0,0,0,0,0,"Meet with Larjes"
17002,0,0,0,0,0,0,0,"Report to Father Bamph"
17003,0,0,0,0,0,0,0,"Travel to Rachel"
17004,0,0,0,0,0,0,0,"Travel to Veins"
17005,0,0,0,0,0,0,0,"Frustrated Magistrate"
17006,0,0,0,0,0,0,0,"Interrogated Smugglers"
17007,0,0,0,0,0,0,0,"Written Orders"
17008,0,0,0,0,0,0,0,"Investigating"
17009,0,0,0,0,0,0,0,"More Investigating"
17010,0,0,0,0,0,0,0,"Further Investigations"
17011,0,0,0,0,0,0,0,"Kurdi's Father"
17012,0,0,0,0,0,0,0,"Karyn's Boat"
17013,0,0,0,0,0,0,0,"To the Island"
17014,0,0,0,0,0,0,0,"Investigating the Island"
17015,0,0,0,0,0,0,0,"The Research Note"
17016,0,0,0,0,0,0,0,"Regicide"
17017,0,0,0,0,0,0,0,"Reporting the King's Death"
//
18001,0,0,0,0,0,0,0,"Delivery for Rooney"
18002,0,0,0,0,0,0,0,"Delivery for Rooney"
18003,0,0,0,0,0,0,0,"Delivery for Rooney"
18004,0,0,0,0,0,0,0,"Lasda's Request"
18005,0,0,0,0,0,0,0,"Jesse's Request"
18006,0,0,0,0,0,0,0,"Sir Krieg's Approval"
18007,0,0,0,0,0,0,0,"Sir Krieg's Trust"
18008,0,0,0,0,0,0,0,"Sir Krieg's Trust"
18009,0,0,0,0,0,0,0,"Into the prison"
18010,0,0,0,0,0,0,0,"Jail Break"
18011,0,0,0,0,0,0,0,"Bodyguard work"
18012,0,0,0,0,0,0,0,"Bodyguard work"
18013,0,0,0,0,0,0,0,"Bodyguard work"
18014,0,0,0,0,0,0,0,"Bodyguard work"
18015,0,0,0,0,0,0,0,"Bodyguard work"
18016,0,0,0,0,0,0,0,"Bodyguard work"
18017,0,0,0,0,0,0,0,"Jail Break"
18018,0,0,0,0,0,0,0,"Jail Break"
18019,0,0,0,0,0,0,0,"Vitre's Songs"
18020,0,0,0,0,0,0,0,"Vitre's Songs"
18021,0,0,0,0,0,0,0,"Vitre's Songs"
18022,0,0,0,0,0,0,0,"Vitre's Songs"
18023,0,0,0,0,0,0,0,"Vitre the Spy"
18030,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18031,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18032,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18033,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18034,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18035,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18036,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18037,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18038,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18039,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18040,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18041,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18042,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18043,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18044,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18045,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18046,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18047,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18048,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18049,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18050,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18051,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18052,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18060,0,0,0,0,0,0,0,"Missing boy Mikhail"
18061,0,0,0,0,0,0,0,"Mikhail's Whereabouts"
18062,0,0,0,0,0,0,0,"Missing boy Mikhail"
18063,0,0,0,0,0,0,0,"The isolated swamp"
18064,0,0,0,0,0,0,0,"Back to the Village"
18065,0,0,0,0,0,0,0,"High-strength Adhesive"
18066,0,0,0,0,0,0,0,"Back to the swamp"
18067,0,0,0,0,0,0,0,"Make the paste"
18068,0,0,0,0,0,0,0,"Fixing the Matrushka"
18069,0,0,0,0,0,0,0,"Report to Gallina"
18070,0,0,0,0,0,0,0,"Banishing Winter"
18071,0,0,0,0,0,0,0,"Making the magic dust"
18072,0,0,0,0,0,0,0,"Making the magic dust"
18073,0,0,0,0,0,0,0,"The Dragon's Lair,0,0"
18074,0,0,0,0,0,0,0,"The Magic Gourd Bottle"
18075,0,0,0,0,0,0,0,"Containing People's Speech"
18076,0,0,0,0,0,0,0,"Containing People's Speech"
18077,0,0,0,0,0,0,0,"Csar's Request"
18078,0,0,0,0,0,0,0,"Baba Yaga's Secret Medicine"
18079,0,0,0,0,0,0,0,"Winter is Banished"
18100,0,0,0,0,0,0,0,"Legends from Moscovia"
18101,0,0,0,0,0,0,0,"The Moving Island"
18102,0,0,0,0,0,0,0,"In Search of The Moving Island"
18103,0,0,0,0,0,0,0,"In Search of The Moving Island"
18104,0,0,0,0,0,0,0,"Mr. Ibanoff's New Friend"
18105,0,0,0,0,0,0,0,"Repairing Charabel"
18106,0,0,0,0,0,0,0,"As the Tide Turns"
18107,0,0,0,0,0,0,0,"Departing"
18108,0,0,0,0,0,0,0,"The Moving Island?"
18109,0,0,0,0,0,0,0,"The Moving Island???"
18110,0,0,0,0,0,0,0,"The Aged Stranger"
18111,0,0,0,0,0,0,0,"Whale Island!"
18112,0,0,0,0,0,0,0,"A Story for the Csar"
18113,0,0,0,0,0,0,0,"Evidence for the Csar"
18114,0,0,0,0,0,0,0,"Before Sunset"
18115,0,0,0,0,0,0,0,"Departing"
18116,0,0,0,0,0,0,0,"Whale Island!"
18117,0,0,0,0,0,0,0,"Materials for Evidence"
18118,0,0,0,0,0,0,0,"Mysterious Musical Instrument"
18119,0,0,0,0,0,0,0,"Gusli"
18120,0,0,0,0,0,0,0,"Gusli"
18121,0,0,0,0,0,0,0,"Shafka"
// Unknown
//12000,0,0,0,0,0,0,0,"Infiltrating Endless Rower"
//12001,0,0,0,0,0,0,0,"Defeat Nacht Sieger"
//12002,0,0,0,0,0,0,0,"The Curse of Endless Tower"
//43200,0,0,0,0,0,0,0,""
//60000,0,0,0,0,0,0,0,"60000"
// iRO Monster Extermination Quest
//60001,0,0,0,0,0,0,0,"Monster Extermination"
//60002,0,0,0,0,0,0,0,"Monster Extermination"
//60003,0,0,0,0,0,0,0,"Monster Extermination"
//60004,0,0,0,0,0,0,0,"Monster Extermination"
//60005,0,0,0,0,0,0,0,"Monster Extermination"
//60006,0,0,0,0,0,0,0,"Monster Extermination"
// Test (iRO?)
//60007,0,0,0,0,0,0,0,"Endless Tower Effect"
//60008,14400,0,0,0,0,0,0,"Endless Tower Time Limit"
//60009,0,0,0,0,0,0,0,"60009"
